symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
TSLA,Tesla,stocks,15m,15,2.0,0.02,61,0.2459016393442623,0.6963272378280686,-22.787283199218162,-4353.427541210887,-2278.7283199218136
SPY,S&P 500 ETF,stocks,15m,15,2.0,0.02,67,0.3880597014925373,1.2835717494124408,3.5238311972659724,-366.5182584960785,352.3831197265955
QQQ,Nasdaq ETF,stocks,15m,15,2.0,0.02,66,0.2878787878787879,0.7987426793335516,-4.0305243916013564,-846.3818374999728,-403.05243916011614
MNQ=F,Micro Nasdaq,futures,15m,15,1.0,0.01,46,0.5652173913043478,1.0544131047891978,1.2324589999995441,-495.2532000000356,123.24589999995442
NQ=F,Nasdaq Futures,futures,15m,15,1.0,0.01,45,0.6222222222222222,1.3850791727626564,7.304964999999611,-476.7524000000267,730.4964999999611
EURUSD=X,EUR/USD,forex,15m,15,1.0,0.01,71,0.647887323943662,1.3216123249747198,1.2322020055255962,-77.86744178695321,123.22020055255976
GC=F,Gold,commodities,15m,15,1.0,0.01,42,0.7380952380952381,2.5901032698277513,6.288936906249873,-85.80076054687743,628.8936906249864
GLD,Gold ETF,commodities,15m,15,1.0,0.01,59,0.6271186440677966,1.3979008847028396,3.303797421386989,-160.03470522459793,330.3797421387021
AAPL,Apple,stocks,15m,15,1.0,0.01,65,0.35384615384615387,0.5881327480660365,-13.254786778320431,-1297.7228363769614,-1325.4786778320406
MSFT,Microsoft,stocks,15m,15,1.0,0.01,62,0.46774193548387094,0.8568403847118267,-3.0729308808590394,-840.2649414550541,-307.2930880859056
GOOGL,Google,stocks,15m,15,1.0,0.01,62,0.3870967741935484,0.6135594150811347,-12.865694587646558,-1510.9968949218824,-1286.5694587646558
AMZN,Amazon,stocks,15m,15,1.0,0.01,58,0.46551724137931033,0.8560697479489369,-3.8363011166993424,-852.3413342773424,-383.63011166993545
TSLA,Tesla,stocks,15m,15,1.0,0.01,63,0.4126984126984127,0.7080635060293429,-10.20943707031216,-1996.6277655761442,-1020.943707031219
SPY,S&P 500 ETF,stocks,15m,15,1.0,0.01,71,0.5633802816901409,1.1514915734527542,1.4601896015628153,-236.56446425779905,146.01896015627437
QQQ,Nasdaq ETF,stocks,15m,15,1.0,0.01,70,0.5142857142857142,0.88376526698438,-1.8591030771483565,-379.48811914060843,-185.91030771481428
MNQ=F,Micro Nasdaq,futures,15m,15,1.0,0.02,46,0.5652173913043478,1.0544131047891978,1.2324589999995441,-495.2532000000356,123.24589999995442
